State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Gujarat,MAHESANA,2010,Kharif     ,Castor seed,60400,119100
Gujarat,MAHESANA,2010,Kharif     ,Cotton(lint),57200,224300
Gujarat,MAHESANA,2010,Kharif     ,Groundnut,3400,6400
Gujarat,MAHESANA,2010,Kharif     ,Jowar,2700,2900
Gujarat,MAHESANA,2010,Kharif     ,Maize,600,1000
Gujarat,MAHESANA,2010,Kharif     ,Moong(Green Gram),12500,5900
Gujarat,MAHESANA,2010,Kharif     ,Moth,1800,1100
Gujarat,MAHESANA,2010,Kharif     ,Other Cereals & Millets,600,400
Gujarat,MAHESANA,2010,Kharif     ,Other Kharif pulses,4000,2000
Gujarat,MAHESANA,2010,Kharif     ,other oilseeds,700,300
Gujarat,MAHESANA,2010,Kharif     ,Rice,8200,17400
Gujarat,MAHESANA,2010,Kharif     ,Sesamum,8200,2900
Gujarat,MAHESANA,2010,Kharif     ,Soyabean,100,100
Gujarat,MAHESANA,2010,Kharif     ,Tobacco,500,900
Gujarat,MAHESANA,2010,Kharif     ,Urad,7600,5700
Gujarat,MAHESANA,2010,Rabi       ,Gram,300,500
Gujarat,MAHESANA,2010,Rabi       ,Maize,1500,3000
Gujarat,MAHESANA,2010,Rabi       ,Other  Rabi pulses,300,200
Gujarat,MAHESANA,2010,Rabi       ,Other Cereals & Millets,800,900
Gujarat,MAHESANA,2010,Rabi       ,Rapeseed &Mustard,34800,55000
Gujarat,MAHESANA,2010,Rabi       ,Tobacco,4100,8000
Gujarat,MAHESANA,2010,Rabi       ,Wheat,75300,229900
Gujarat,MAHESANA,2010,Summer     ,Bajra,34700,89700
Gujarat,MAHESANA,2010,Summer     ,Groundnut,400,600
Gujarat,MAHESANA,2010,Summer     ,Moong(Green Gram),100,100
Gujarat,MAHESANA,2010,Whole Year ,Dry chillies,100,100
Gujarat,MAHESANA,2010,Whole Year ,Garlic,100,300
Gujarat,MAHESANA,2010,Whole Year ,Guar seed,6000,3500
Gujarat,MAHESANA,2010,Whole Year ,Onion,200,6100
Gujarat,MAHESANA,2010,Whole Year ,Potato,5100,122300
Gujarat,MAHESANA,2011,Kharif     ,Arhar/Tur,100,100
Gujarat,MAHESANA,2011,Kharif     ,Bajra,26900,24500
Gujarat,MAHESANA,2011,Kharif     ,Castor seed,92000,195000
Gujarat,MAHESANA,2011,Kharif     ,Cotton(lint),65200,290700
Gujarat,MAHESANA,2011,Kharif     ,Groundnut,3000,4800
Gujarat,MAHESANA,2011,Kharif     ,Jowar,3500,3500
Gujarat,MAHESANA,2011,Kharif     ,Maize,500,600
Gujarat,MAHESANA,2011,Kharif     ,Moong(Green Gram),9200,4200
Gujarat,MAHESANA,2011,Kharif     ,Moth,1200,800
Gujarat,MAHESANA,2011,Kharif     ,Other Cereals & Millets,1700,900
Gujarat,MAHESANA,2011,Kharif     ,Other Kharif pulses,2300,1000
Gujarat,MAHESANA,2011,Kharif     ,Rice,5400,9700
Gujarat,MAHESANA,2011,Kharif     ,Sesamum,6900,2400
Gujarat,MAHESANA,2011,Kharif     ,Tobacco,100,100
Gujarat,MAHESANA,2011,Kharif     ,Urad,7500,4500
Gujarat,MAHESANA,2011,Rabi       ,Gram,200,300
Gujarat,MAHESANA,2011,Rabi       ,Onion,200,5000
Gujarat,MAHESANA,2011,Rabi       ,Other  Rabi pulses,100,100
Gujarat,MAHESANA,2011,Rabi       ,Other Cereals & Millets,2200,2400
Gujarat,MAHESANA,2011,Rabi       ,Rapeseed &Mustard,24800,38500
Gujarat,MAHESANA,2011,Rabi       ,Tobacco,8300,8200
Gujarat,MAHESANA,2011,Rabi       ,Wheat,73100,230400
Gujarat,MAHESANA,2011,Summer     ,Bajra,69400,172800
Gujarat,MAHESANA,2011,Summer     ,Groundnut,1000,1900
Gujarat,MAHESANA,2011,Summer     ,Moong(Green Gram),500,300
Gujarat,MAHESANA,2011,Whole Year ,Dry chillies,400,400
Gujarat,MAHESANA,2011,Whole Year ,Garlic,100,400
Gujarat,MAHESANA,2011,Whole Year ,Guar seed,6500,3700
Gujarat,MAHESANA,2011,Whole Year ,other oilseeds,27500,20000
Gujarat,MAHESANA,2011,Whole Year ,Potato,8700,222100
Gujarat,MAHESANA,2012,Kharif     ,Arhar/Tur,100,100
Gujarat,MAHESANA,2012,Kharif     ,Bajra,18600,21400
Gujarat,MAHESANA,2012,Kharif     ,Castor seed,70000,157700
Gujarat,MAHESANA,2012,Kharif     ,Cotton(lint),58400,241000
Gujarat,MAHESANA,2012,Kharif     ,Groundnut,4500,2200
Gujarat,MAHESANA,2012,Kharif     ,Jowar,500,700
Gujarat,MAHESANA,2012,Kharif     ,Maize,400,600
Gujarat,MAHESANA,2012,Kharif     ,Moong(Green Gram),4900,2100
Gujarat,MAHESANA,2012,Kharif     ,Moth,600,300
Gujarat,MAHESANA,2012,Kharif     ,Other Cereals & Millets,600,300
Gujarat,MAHESANA,2012,Kharif     ,Other Kharif pulses,1300,600
Gujarat,MAHESANA,2012,Kharif     ,Rice,1400,3200
Gujarat,MAHESANA,2012,Kharif     ,Sesamum,3800,1300
Gujarat,MAHESANA,2012,Kharif     ,Tobacco,400,600
Gujarat,MAHESANA,2012,Kharif     ,Urad,5300,3200
Gujarat,MAHESANA,2012,Rabi       ,Gram,400,400
Gujarat,MAHESANA,2012,Rabi       ,Onion,100,2600
Gujarat,MAHESANA,2012,Rabi       ,Other Cereals & Millets,1200,1400
Gujarat,MAHESANA,2012,Rabi       ,Rapeseed &Mustard,36200,53500
Gujarat,MAHESANA,2012,Rabi       ,Tobacco,11600,15600
Gujarat,MAHESANA,2012,Rabi       ,Wheat,83800,249300
Gujarat,MAHESANA,2012,Summer     ,Bajra,19000,52900
Gujarat,MAHESANA,2012,Summer     ,Groundnut,300,800
Gujarat,MAHESANA,2012,Summer     ,Moong(Green Gram),100,100
Gujarat,MAHESANA,2012,Whole Year ,Dry chillies,100,100
Gujarat,MAHESANA,2012,Whole Year ,Guar seed,26000,15600
Gujarat,MAHESANA,2012,Whole Year ,Potato,6800,175200
Gujarat,NARMADA,2003,Kharif     ,Arhar/Tur,23400,22600
Gujarat,NARMADA,2003,Kharif     ,Bajra,700,1000
Gujarat,NARMADA,2003,Kharif     ,Castor seed,100,200
Gujarat,NARMADA,2003,Kharif     ,Cotton(lint),35200,62100
Gujarat,NARMADA,2003,Kharif     ,Groundnut,200,400
Gujarat,NARMADA,2003,Kharif     ,Jowar,9200,13000
Gujarat,NARMADA,2003,Kharif     ,Maize,9800,22900
Gujarat,NARMADA,2003,Kharif     ,Moong(Green Gram),1000,600
Gujarat,NARMADA,2003,Kharif     ,Moth,300,200
Gujarat,NARMADA,2003,Kharif     ,Rice,13900,10800
Gujarat,NARMADA,2003,Kharif     ,Sesamum,700,400
Gujarat,NARMADA,2003,Kharif     ,Urad,1200,600
Gujarat,NARMADA,2003,Rabi       ,Gram,900,800
Gujarat,NARMADA,2003,Rabi       ,Jowar,5100,4000
Gujarat,NARMADA,2003,Rabi       ,Wheat,1600,4600
Gujarat,NARMADA,2003,Summer     ,Bajra,200,500
Gujarat,NARMADA,2003,Summer     ,Groundnut,1300,1500
Gujarat,NARMADA,2003,Whole Year ,Banana,4000,264600
Gujarat,NARMADA,2003,Whole Year ,Sugarcane,5600,402000
Gujarat,NARMADA,2004,Kharif     ,Arhar/Tur,16200,16000
Gujarat,NARMADA,2004,Kharif     ,Bajra,300,300
Gujarat,NARMADA,2004,Kharif     ,Castor seed,700,1300
Gujarat,NARMADA,2004,Kharif     ,Cotton(lint),43500,151000
Gujarat,NARMADA,2004,Kharif     ,Groundnut,200,200
Gujarat,NARMADA,2004,Kharif     ,Jowar,7100,10800
Gujarat,NARMADA,2004,Kharif     ,Maize,7000,6400
Gujarat,NARMADA,2004,Kharif     ,Moong(Green Gram),500,200
Gujarat,NARMADA,2004,Kharif     ,Moth,200,100
Gujarat,NARMADA,2004,Kharif     ,Rice,12200,11400
Gujarat,NARMADA,2004,Kharif     ,Sesamum,400,100
Gujarat,NARMADA,2004,Kharif     ,Urad,1100,700
Gujarat,NARMADA,2004,Rabi       ,Gram,1300,800
Gujarat,NARMADA,2004,Rabi       ,Jowar,1800,1400
Gujarat,NARMADA,2004,Rabi       ,Wheat,1800,4900
Gujarat,NARMADA,2004,Summer     ,Bajra,200,300
Gujarat,NARMADA,2004,Summer     ,Groundnut,1100,1900
Gujarat,NARMADA,2004,Whole Year ,Banana,3400,238000
Gujarat,NARMADA,2004,Whole Year ,Sugarcane,5900,434000
Gujarat,NARMADA,2005,Kharif     ,Arhar/Tur,14700,14600
Gujarat,NARMADA,2005,Kharif     ,Bajra,200,200
Gujarat,NARMADA,2005,Kharif     ,Castor seed,1300,2400
Gujarat,NARMADA,2005,Kharif     ,Cotton(lint),41000,119100
Gujarat,NARMADA,2005,Kharif     ,Groundnut,300,500
Gujarat,NARMADA,2005,Kharif     ,Jowar,10000,15100
Gujarat,NARMADA,2005,Kharif     ,Maize,7400,11700
Gujarat,NARMADA,2005,Kharif     ,Moong(Green Gram),500,300
Gujarat,NARMADA,2005,Kharif     ,Other Kharif pulses,200,100
Gujarat,NARMADA,2005,Kharif     ,Rice,10800,8600
Gujarat,NARMADA,2005,Kharif     ,Sesamum,200,100
Gujarat,NARMADA,2005,Kharif     ,Urad,900,700
Gujarat,NARMADA,2005,Rabi       ,Gram,900,1000
Gujarat,NARMADA,2005,Rabi       ,Jowar,2800,2300
Gujarat,NARMADA,2005,Rabi       ,Other  Rabi pulses,100,100
Gujarat,NARMADA,2005,Rabi       ,Other Cereals & Millets,300,300
Gujarat,NARMADA,2005,Rabi       ,Wheat,1900,4100
Gujarat,NARMADA,2005,Summer     ,Bajra,300,600
Gujarat,NARMADA,2005,Summer     ,Groundnut,1500,2000
Gujarat,NARMADA,2005,Whole Year ,Banana,4400,308600
Gujarat,NARMADA,2005,Whole Year ,Sugarcane,3800,281000
Gujarat,NARMADA,2006,Kharif     ,Arhar/Tur,18000,11600
Gujarat,NARMADA,2006,Kharif     ,Bajra,100,100
Gujarat,NARMADA,2006,Kharif     ,Castor seed,900,1700
Gujarat,NARMADA,2006,Kharif     ,Cotton(lint),43400,96600
Gujarat,NARMADA,2006,Kharif     ,Groundnut,500,500
Gujarat,NARMADA,2006,Kharif     ,Jowar,4000,4600
Gujarat,NARMADA,2006,Kharif     ,Maize,5700,5700
Gujarat,NARMADA,2006,Kharif     ,Moong(Green Gram),300,100
Gujarat,NARMADA,2006,Kharif     ,Rice,13000,9700
Gujarat,NARMADA,2006,Kharif     ,Sesamum,200,100
Gujarat,NARMADA,2006,Kharif     ,Urad,700,300
Gujarat,NARMADA,2006,Rabi       ,Gram,1300,1500
Gujarat,NARMADA,2006,Rabi       ,Jowar,1800,1500
Gujarat,NARMADA,2006,Rabi       ,Other Cereals & Millets,200,200
Gujarat,NARMADA,2006,Rabi       ,Rapeseed &Mustard,100,100
Gujarat,NARMADA,2006,Rabi       ,Wheat,1900,5500
Gujarat,NARMADA,2006,Summer     ,Bajra,1200,2700
Gujarat,NARMADA,2006,Summer     ,Groundnut,2600,4900
Gujarat,NARMADA,2006,Whole Year ,Banana,4000,283300
Gujarat,NARMADA,2006,Whole Year ,Sugarcane,4300,309000
Gujarat,NARMADA,2007,Kharif     ,Arhar/Tur,19200,21200
Gujarat,NARMADA,2007,Kharif     ,Bajra,200,300
Gujarat,NARMADA,2007,Kharif     ,Castor seed,1000,2000
Gujarat,NARMADA,2007,Kharif     ,Cotton(lint),44500,85800
Gujarat,NARMADA,2007,Kharif     ,Groundnut,200,400
Gujarat,NARMADA,2007,Kharif     ,Jowar,3600,6300
Gujarat,NARMADA,2007,Kharif     ,Maize,5700,8500
Gujarat,NARMADA,2007,Kharif     ,Moong(Green Gram),600,300
Gujarat,NARMADA,2007,Kharif     ,Moth,100,100
Gujarat,NARMADA,2007,Kharif     ,Rice,13600,11600
Gujarat,NARMADA,2007,Kharif     ,Sesamum,100,100
Gujarat,NARMADA,2007,Kharif     ,Urad,500,400
Gujarat,NARMADA,2007,Rabi       ,Gram,1000,1000
Gujarat,NARMADA,2007,Rabi       ,Jowar,2600,2800
Gujarat,NARMADA,2007,Rabi       ,Other Cereals & Millets,200,200
Gujarat,NARMADA,2007,Rabi       ,Wheat,2100,6700
Gujarat,NARMADA,2007,Summer     ,Bajra,1100,2600
Gujarat,NARMADA,2007,Summer     ,Groundnut,2700,3400
Gujarat,NARMADA,2007,Whole Year ,Banana,4600,292900
Gujarat,NARMADA,2007,Whole Year ,Sugarcane,4500,318000
Gujarat,NARMADA,2008,Kharif     ,Arhar/Tur,21200,20900
Gujarat,NARMADA,2008,Kharif     ,Bajra,100,100
Gujarat,NARMADA,2008,Kharif     ,Castor seed,800,1500
Gujarat,NARMADA,2008,Kharif     ,Cotton(lint),40900,90400
Gujarat,NARMADA,2008,Kharif     ,Groundnut,300,400
Gujarat,NARMADA,2008,Kharif     ,Jowar,6300,13100
Gujarat,NARMADA,2008,Kharif     ,Maize,5600,8100
Gujarat,NARMADA,2008,Kharif     ,Moong(Green Gram),600,200
Gujarat,NARMADA,2008,Kharif     ,Moth,200,100
Gujarat,NARMADA,2008,Kharif     ,Rice,15200,13700
Gujarat,NARMADA,2008,Kharif     ,Sesamum,400,100
Gujarat,NARMADA,2008,Kharif     ,Urad,700,400
Gujarat,NARMADA,2008,Rabi       ,Gram,800,800
Gujarat,NARMADA,2008,Rabi       ,Jowar,3400,3000
Gujarat,NARMADA,2008,Rabi       ,Wheat,1900,4800
Gujarat,NARMADA,2008,Summer     ,Bajra,900,2300
Gujarat,NARMADA,2008,Summer     ,Groundnut,2600,4900
Gujarat,NARMADA,2008,Whole Year ,Banana,4300,301100
Gujarat,NARMADA,2008,Whole Year ,Sugarcane,4700,320000
Gujarat,NARMADA,2009,Kharif     ,Arhar/Tur,18300,19500
Gujarat,NARMADA,2009,Kharif     ,Bajra,100,100
Gujarat,NARMADA,2009,Kharif     ,Castor seed,500,1100
Gujarat,NARMADA,2009,Kharif     ,Cotton(lint),44700,105800
Gujarat,NARMADA,2009,Kharif     ,Groundnut,200,200
Gujarat,NARMADA,2009,Kharif     ,Jowar,6200,8200
Gujarat,NARMADA,2009,Kharif     ,Maize,5100,4900
Gujarat,NARMADA,2009,Kharif     ,Moong(Green Gram),700,300
Gujarat,NARMADA,2009,Kharif     ,Rice,15000,8200
Gujarat,NARMADA,2009,Kharif     ,Sesamum,100,100
Gujarat,NARMADA,2009,Kharif     ,Urad,900,600
Gujarat,NARMADA,2009,Rabi       ,Gram,900,900
Gujarat,NARMADA,2009,Rabi       ,Jowar,2900,2900
Gujarat,NARMADA,2009,Rabi       ,Wheat,2200,6000
Gujarat,NARMADA,2009,Summer     ,Bajra,1000,2400
Gujarat,NARMADA,2009,Summer     ,Groundnut,2600,5000
Gujarat,NARMADA,2009,Whole Year ,Banana,4300,310400
Gujarat,NARMADA,2009,Whole Year ,Sugarcane,3900,275000
Gujarat,NARMADA,2010,Kharif     ,Arhar/Tur,17900,15700
Gujarat,NARMADA,2010,Kharif     ,Castor seed,300,700
Gujarat,NARMADA,2010,Kharif     ,Cotton(lint),40600,116900
Gujarat,NARMADA,2010,Kharif     ,Groundnut,200,300
Gujarat,NARMADA,2010,Kharif     ,Jowar,5100,7300
Gujarat,NARMADA,2010,Kharif     ,Maize,5300,8700
Gujarat,NARMADA,2010,Kharif     ,Moong(Green Gram),300,100
Gujarat,NARMADA,2010,Kharif     ,other oilseeds,100,
Gujarat,NARMADA,2010,Kharif     ,Rice,12000,10500
Gujarat,NARMADA,2010,Kharif     ,Soyabean,6400,5200
Gujarat,NARMADA,2010,Kharif     ,Urad,200,100
Gujarat,NARMADA,2010,Rabi       ,Gram,500,700
Gujarat,NARMADA,2010,Rabi       ,Jowar,2400,2200
Gujarat,NARMADA,2010,Rabi       ,Maize,4300,8100
Gujarat,NARMADA,2010,Rabi       ,Wheat,4000,13200
Gujarat,NARMADA,2010,Summer     ,Bajra,1500,3600
Gujarat,NARMADA,2010,Summer     ,Groundnut,4000,7100
Gujarat,NARMADA,2010,Summer     ,Maize,1800,3700
Gujarat,NARMADA,2010,Summer     ,Moong(Green Gram),2500,1400
Gujarat,NARMADA,2010,Whole Year ,Banana,5200,358600
Gujarat,NARMADA,2010,Whole Year ,Sugarcane,11700,899000
Gujarat,NARMADA,2011,Kharif     ,Arhar/Tur,23800,22100
Gujarat,NARMADA,2011,Kharif     ,Castor seed,2200,4500
Gujarat,NARMADA,2011,Kharif     ,Cotton(lint),45700,133600
Gujarat,NARMADA,2011,Kharif     ,Jowar,6600,8700
Gujarat,NARMADA,2011,Kharif     ,Maize,5500,7600
Gujarat,NARMADA,2011,Kharif     ,Rice,17900,14700
Gujarat,NARMADA,2011,Kharif     ,Sesamum,100,100
Gujarat,NARMADA,2011,Kharif     ,Urad,1000,800
Gujarat,NARMADA,2011,Rabi       ,Gram,3600,4100
Gujarat,NARMADA,2011,Rabi       ,Jowar,2400,2300
Gujarat,NARMADA,2011,Rabi       ,Maize,3600,8100
Gujarat,NARMADA,2011,Rabi       ,Other  Rabi pulses,400,200
Gujarat,NARMADA,2011,Rabi       ,Other Cereals & Millets,3500,2800
Gujarat,NARMADA,2011,Rabi       ,Wheat,4300,13700
Gujarat,NARMADA,2011,Summer     ,Bajra,1700,4300
Gujarat,NARMADA,2011,Summer     ,Groundnut,5000,9600
Gujarat,NARMADA,2011,Summer     ,Maize,1800,3500
Gujarat,NARMADA,2011,Summer     ,Moong(Green Gram),3000,1200
Gujarat,NARMADA,2011,Whole Year ,Banana,5600,350900
Gujarat,NARMADA,2011,Whole Year ,other oilseeds,800,400
Gujarat,NARMADA,2011,Whole Year ,Sugarcane,10000,704000
Gujarat,NARMADA,2012,Kharif     ,Arhar/Tur,21700,20900
Gujarat,NARMADA,2012,Kharif     ,Castor seed,1200,2300
Gujarat,NARMADA,2012,Kharif     ,Cotton(lint),35600,101200
Gujarat,NARMADA,2012,Kharif     ,Jowar,7200,10600
Gujarat,NARMADA,2012,Kharif     ,Maize,5800,9800
Gujarat,NARMADA,2012,Kharif     ,Rice,11600,12800
Gujarat,NARMADA,2012,Kharif     ,Sesamum,200,100
Gujarat,NARMADA,2012,Kharif     ,Urad,900,300
Gujarat,NARMADA,2012,Rabi       ,Gram,2200,2200
Gujarat,NARMADA,2012,Rabi       ,Jowar,4200,4500
Gujarat,NARMADA,2012,Rabi       ,Onion,100,2200
Gujarat,NARMADA,2012,Rabi       ,Other  Rabi pulses,100,0
Gujarat,NARMADA,2012,Rabi       ,Other Cereals & Millets,2400,1500
Gujarat,NARMADA,2012,Rabi       ,Wheat,3500,10500
Gujarat,NARMADA,2012,Summer     ,Bajra,200,600
Gujarat,NARMADA,2012,Summer     ,Groundnut,3000,6800
Gujarat,NARMADA,2012,Summer     ,Maize,400,900
Gujarat,NARMADA,2012,Summer     ,Moong(Green Gram),1400,800
Gujarat,NARMADA,2012,Summer     ,Rice,100,100
Gujarat,NARMADA,2012,Summer     ,Sesamum,100,23500
Gujarat,NARMADA,2012,Whole Year ,Banana,5800,376700
Gujarat,NARMADA,2012,Whole Year ,Sugarcane,9400,71900
Gujarat,NAVSARI,2003,Kharif     ,Arhar/Tur,2900,2500
Gujarat,NAVSARI,2003,Kharif     ,Groundnut,200,400
Gujarat,NAVSARI,2003,Kharif     ,Jowar,1300,1100
Gujarat,NAVSARI,2003,Kharif     ,Moong(Green Gram),200,100
Gujarat,NAVSARI,2003,Kharif     ,Other Kharif pulses,900,500
Gujarat,NAVSARI,2003,Kharif     ,Ragi,600,600
Gujarat,NAVSARI,2003,Kharif     ,Rice,43200,102900
Gujarat,NAVSARI,2003,Kharif     ,Urad,2100,1500
Gujarat,NAVSARI,2003,Rabi       ,Gram,800,700
Gujarat,NAVSARI,2003,Rabi       ,Jowar,500,300
Gujarat,NAVSARI,2003,Rabi       ,Other  Rabi pulses,1200,500
Gujarat,NAVSARI,2003,Rabi       ,Small millets,1200,400
Gujarat,NAVSARI,2003,Rabi       ,Wheat,300,900
Gujarat,NAVSARI,2003,Summer     ,Groundnut,100,100
Gujarat,NAVSARI,2003,Summer     ,Rice,6500,25200
Gujarat,NAVSARI,2003,Whole Year ,Banana,200,10300
Gujarat,NAVSARI,2003,Whole Year ,Dry chillies,200,200
Gujarat,NAVSARI,2003,Whole Year ,Garlic,100,600
Gujarat,NAVSARI,2003,Whole Year ,Onion,100,4400
Gujarat,NAVSARI,2003,Whole Year ,Sugarcane,27000,1827000
Gujarat,NAVSARI,2004,Kharif     ,Arhar/Tur,2200,2000
Gujarat,NAVSARI,2004,Kharif     ,Castor seed,100,100
Gujarat,NAVSARI,2004,Kharif     ,Groundnut,200,200
Gujarat,NAVSARI,2004,Kharif     ,Jowar,900,1600
Gujarat,NAVSARI,2004,Kharif     ,Moong(Green Gram),200,100
Gujarat,NAVSARI,2004,Kharif     ,Other Kharif pulses,700,400
Gujarat,NAVSARI,2004,Kharif     ,Ragi,500,500
Gujarat,NAVSARI,2004,Kharif     ,Rice,42900,92200
Gujarat,NAVSARI,2004,Kharif     ,Urad,1900,1100
Gujarat,NAVSARI,2004,Rabi       ,Gram,1300,800
Gujarat,NAVSARI,2004,Rabi       ,Jowar,400,300
Gujarat,NAVSARI,2004,Rabi       ,Other  Rabi pulses,1700,800
Gujarat,NAVSARI,2004,Rabi       ,Wheat,300,900
Gujarat,NAVSARI,2004,Summer     ,Groundnut,100,100
Gujarat,NAVSARI,2004,Summer     ,Rice,4900,15200
Gujarat,NAVSARI,2004,Whole Year ,Banana,200,11100
Gujarat,NAVSARI,2004,Whole Year ,Dry chillies,300,300
Gujarat,NAVSARI,2004,Whole Year ,Garlic,100,400
Gujarat,NAVSARI,2004,Whole Year ,Onion,100,3400
Gujarat,NAVSARI,2004,Whole Year ,Sugarcane,29100,1868000
Gujarat,NAVSARI,2005,Kharif     ,Arhar/Tur,2000,1900
Gujarat,NAVSARI,2005,Kharif     ,Groundnut,100,100
Gujarat,NAVSARI,2005,Kharif     ,Jowar,1200,1700
Gujarat,NAVSARI,2005,Kharif     ,Moong(Green Gram),200,100
Gujarat,NAVSARI,2005,Kharif     ,Other Kharif pulses,600,300
Gujarat,NAVSARI,2005,Kharif     ,Ragi,400,300
Gujarat,NAVSARI,2005,Kharif     ,Rice,34900,87400
Gujarat,NAVSARI,2005,Kharif     ,Urad,1800,1400
Gujarat,NAVSARI,2005,Rabi       ,Gram,2200,2400
Gujarat,NAVSARI,2005,Rabi       ,Jowar,300,300
Gujarat,NAVSARI,2005,Rabi       ,Other  Rabi pulses,400,400
Gujarat,NAVSARI,2005,Rabi       ,Rapeseed &Mustard,100,100
Gujarat,NAVSARI,2005,Rabi       ,Wheat,500,1400
Gujarat,NAVSARI,2005,Summer     ,Groundnut,100,100
Gujarat,NAVSARI,2005,Summer     ,Rice,5600,17900
Gujarat,NAVSARI,2005,Whole Year ,Banana,200,13200
Gujarat,NAVSARI,2005,Whole Year ,Dry chillies,200,200
Gujarat,NAVSARI,2005,Whole Year ,Garlic,100,400
Gujarat,NAVSARI,2005,Whole Year ,Onion,100,3200
Gujarat,NAVSARI,2005,Whole Year ,Sugarcane,27600,1899000
Gujarat,NAVSARI,2006,Kharif     ,Arhar/Tur,1700,1400
Gujarat,NAVSARI,2006,Kharif     ,Groundnut,100,100
Gujarat,NAVSARI,2006,Kharif     ,Jowar,1100,1400
Gujarat,NAVSARI,2006,Kharif     ,Moong(Green Gram),200,100
Gujarat,NAVSARI,2006,Kharif     ,Other Kharif pulses,500,300
Gujarat,NAVSARI,2006,Kharif     ,Ragi,300,300
Gujarat,NAVSARI,2006,Kharif     ,Rice,35900,81800
Gujarat,NAVSARI,2006,Kharif     ,Urad,1700,800
Gujarat,NAVSARI,2006,Rabi       ,Gram,1800,2100
Gujarat,NAVSARI,2006,Rabi       ,Jowar,500,400
Gujarat,NAVSARI,2006,Rabi       ,Other  Rabi pulses,500,400
Gujarat,NAVSARI,2006,Rabi       ,Rapeseed &Mustard,100,100
Gujarat,NAVSARI,2006,Rabi       ,Wheat,300,900
Gujarat,NAVSARI,2006,Summer     ,Rice,6300,19100
Gujarat,NAVSARI,2006,Whole Year ,Banana,200,15800
Gujarat,NAVSARI,2006,Whole Year ,Dry chillies,200,200
Gujarat,NAVSARI,2006,Whole Year ,Garlic,100,400
Gujarat,NAVSARI,2006,Whole Year ,Onion,100,2400
Gujarat,NAVSARI,2006,Whole Year ,Sugarcane,30500,2238000
Gujarat,NAVSARI,2007,Kharif     ,Arhar/Tur,2900,3200
Gujarat,NAVSARI,2007,Kharif     ,Groundnut,100,100
Gujarat,NAVSARI,2007,Kharif     ,Jowar,500,700
Gujarat,NAVSARI,2007,Kharif     ,Moong(Green Gram),200,100
Gujarat,NAVSARI,2007,Kharif     ,Other Kharif pulses,200,100
Gujarat,NAVSARI,2007,Kharif     ,Ragi,400,400
Gujarat,NAVSARI,2007,Kharif     ,Rice,44800,112500
Gujarat,NAVSARI,2007,Kharif     ,Urad,2500,1600
Gujarat,NAVSARI,2007,Rabi       ,Gram,1500,1400
Gujarat,NAVSARI,2007,Rabi       ,Jowar,600,500
Gujarat,NAVSARI,2007,Rabi       ,Other  Rabi pulses,1200,1000
Gujarat,NAVSARI,2007,Rabi       ,Rapeseed &Mustard,100,100
Gujarat,NAVSARI,2007,Rabi       ,Wheat,300,900
Gujarat,NAVSARI,2007,Summer     ,Groundnut,100,200
Gujarat,NAVSARI,2007,Summer     ,Rice,6100,18800
Gujarat,NAVSARI,2007,Whole Year ,Banana,200,17000
Gujarat,NAVSARI,2007,Whole Year ,Dry chillies,200,200
Gujarat,NAVSARI,2007,Whole Year ,Garlic,100,300
Gujarat,NAVSARI,2007,Whole Year ,Onion,100,2800
Gujarat,NAVSARI,2007,Whole Year ,Sugarcane,31000,2063000
Gujarat,NAVSARI,2008,Kharif     ,Arhar/Tur,3000,2900
Gujarat,NAVSARI,2008,Kharif     ,Groundnut,100,100
Gujarat,NAVSARI,2008,Kharif     ,Jowar,500,600
Gujarat,NAVSARI,2008,Kharif     ,Moong(Green Gram),200,100
Gujarat,NAVSARI,2008,Kharif     ,Other Kharif pulses,300,200
Gujarat,NAVSARI,2008,Kharif     ,Ragi,300,400
Gujarat,NAVSARI,2008,Kharif     ,Rice,46300,111200
Gujarat,NAVSARI,2008,Kharif     ,Urad,2300,1400
Gujarat,NAVSARI,2008,Rabi       ,Gram,1400,1400
Gujarat,NAVSARI,2008,Rabi       ,Jowar,400,400
Gujarat,NAVSARI,2008,Rabi       ,Onion,100,2600
Gujarat,NAVSARI,2008,Rabi       ,Other  Rabi pulses,1300,1000
Gujarat,NAVSARI,2008,Rabi       ,Rapeseed &Mustard,100,100
Gujarat,NAVSARI,2008,Rabi       ,Wheat,300,600
Gujarat,NAVSARI,2008,Summer     ,Groundnut,200,300
Gujarat,NAVSARI,2008,Summer     ,Rice,6100,18200
Gujarat,NAVSARI,2008,Whole Year ,Banana,300,20700
Gujarat,NAVSARI,2008,Whole Year ,Dry chillies,200,200
Gujarat,NAVSARI,2008,Whole Year ,Sugarcane,31500,2118000
Gujarat,NAVSARI,2009,Kharif     ,Arhar/Tur,4500,3900
Gujarat,NAVSARI,2009,Kharif     ,Groundnut,100,100
Gujarat,NAVSARI,2009,Kharif     ,Jowar,700,700
Gujarat,NAVSARI,2009,Kharif     ,Moong(Green Gram),200,100
Gujarat,NAVSARI,2009,Kharif     ,Other Kharif pulses,400,300
Gujarat,NAVSARI,2009,Kharif     ,Ragi,200,100
Gujarat,NAVSARI,2009,Kharif     ,Rice,59900,149000
Gujarat,NAVSARI,2009,Kharif     ,Urad,4500,2600
Gujarat,NAVSARI,2009,Rabi       ,Gram,2000,1900
